9.994457315784170959e-01,9.988482932794093827e-01,9.990355142519916631e-01
9.997798460901125006e-01,9.984176319251952814e-01,9.991753186973838519e-01
9.997579581787875425e-01,9.989103685521408815e-01,9.993043914898235291e-01
9.995910837670379800e-01,9.986224467987931952e-01,9.990953234536449346e-01
9.996430351850493778e-01,9.988620808740183987e-01,9.990970303853098367e-01
9.997303897936028472e-01,9.987087683193237586e-01,9.993664824774830535e-01
